location,date,total_cases,total_deaths,percent_infected,percent_death_cases
Netherlands,7/30/2022,8341943,22579,47.49449727,0.270668356
Netherlands,7/31/2022,8341943,22579,47.49449727,0.270668356
Netherlands,8/1/2022,8349270,22584,47.53621324,0.270490714
Netherlands,8/2/2022,8352592,22587,47.5551269,0.270419051
Netherlands,8/3/2022,8355508,22593,47.57172902,0.270396486
Netherlands,8/4/2022,8357946,22597,47.58560967,0.27036547
Netherlands,8/5/2022,8360416,22598,47.59967251,0.270297555
Netherlands,8/6/2022,8360416,22598,47.59967251,0.270297555
Netherlands,8/7/2022,8360416,22598,47.59967251,0.270297555
Netherlands,8/8/2022,8365292,22615,47.62743381,0.270343223
Netherlands,8/9/2022,8367480,22619,47.6398911,0.270320335
Netherlands,8/10/2022,8369599,22623,47.65195553,0.270299688
Netherlands,8/11/2022,8371361,22625,47.6619874,0.270266687
Netherlands,8/12/2022,8373241,22629,47.6726911,0.270253776
Netherlands,8/13/2022,8373241,22629,47.6726911,0.270253776
Netherlands,8/14/2022,8373241,22629,47.6726911,0.270253776
Netherlands,8/15/2022,8377251,22634,47.69552187,0.270184097
Netherlands,8/16/2022,8379176,22642,47.70648177,0.270217501
Netherlands,8/17/2022,8380856,22648,47.71604678,0.270234926
Netherlands,8/18/2022,8381195,22652,47.71797686,0.270271721
Netherlands,8/19/2022,8383655,22661,47.73198277,0.270299768
Netherlands,8/20/2022,8383655,22661,47.73198277,0.270299768
Netherlands,8/21/2022,8383655,22661,47.73198277,0.270299768
Netherlands,8/22/2022,8386719,22670,47.74942752,0.270308329
Netherlands,8/23/2022,8388095,22674,47.75726172,0.270311674
Netherlands,8/24/2022,8389363,22677,47.76448102,0.270306578
Netherlands,8/25/2022,8390563,22679,47.77131317,0.270291755
Netherlands,8/26/2022,8391717,22681,47.77788342,0.270278419
Netherlands,8/27/2022,8391717,22681,47.77788342,0.270278419
Netherlands,8/28/2022,8391717,22681,47.77788342,0.270278419
Netherlands,8/29/2022,8394542,22685,47.79396744,0.270235112
Netherlands,8/30/2022,8395828,22686,47.80128923,0.270205631
Netherlands,8/31/2022,8397025,22687,47.8081043,0.270179022
Netherlands,9/1/2022,8399390,22687,47.82156932,0.270102948
Netherlands,9/2/2022,8399390,22692,47.82156932,0.270162476
Netherlands,9/3/2022,8400531,22692,47.82806556,0.270125781
Netherlands,9/4/2022,8401415,22692,47.83309857,0.270097359
Netherlands,9/5/2022,8402216,22692,47.83765903,0.27007161
Netherlands,9/6/2022,8403680,22696,47.84599425,0.270072159
Netherlands,9/7/2022,8403680,22696,47.84599425,0.270072159
Netherlands,9/8/2022,8403680,22696,47.84599425,0.270072159
Netherlands,9/9/2022,8407705,22700,47.86891042,0.269990443
Netherlands,9/10/2022,8407705,22700,47.86891042,0.269990443
Netherlands,9/11/2022,8407705,22700,47.86891042,0.269990443
Netherlands,9/12/2022,8407705,22700,47.86891042,0.269990443
Netherlands,9/13/2022,8412006,22707,47.89339798,0.269935613
Netherlands,9/14/2022,8412006,22707,47.89339798,0.269935613
Netherlands,9/15/2022,8412006,22707,47.89339798,0.269935613
Netherlands,9/16/2022,8416314,22713,47.9179254,0.269868734
Netherlands,9/17/2022,8416314,22713,47.9179254,0.269868734
Netherlands,9/18/2022,8416314,22713,47.9179254,0.269868734
Netherlands,9/19/2022,8416314,22713,47.9179254,0.269868734
Netherlands,9/20/2022,8420814,22717,47.94354595,0.26977202
Netherlands,9/21/2022,8420814,22717,47.94354595,0.26977202
Netherlands,9/22/2022,8420814,22717,47.94354595,0.26977202
Netherlands,9/23/2022,8426196,22724,47.97418814,0.269682784
Netherlands,9/24/2022,8426196,22724,47.97418814,0.269682784
Netherlands,9/25/2022,8426196,22724,47.97418814,0.269682784
Netherlands,9/26/2022,8426200,22724,47.97421092,0.269682656
Netherlands,9/27/2022,8433077,22730,48.01336482,0.269533884
Netherlands,9/28/2022,8433077,22730,48.01336482,0.269533884
Netherlands,9/29/2022,8433077,22730,48.01336482,0.269533884
Netherlands,9/30/2022,8441602,22737,48.06190155,0.26934461
Netherlands,10/1/2022,8441602,22737,48.06190155,0.26934461
Netherlands,10/2/2022,8441602,22737,48.06190155,0.26934461
Netherlands,10/3/2022,8441604,22737,48.06191293,0.269344546
Netherlands,10/4/2022,8452092,22750,48.12162591,0.269164131
Netherlands,10/5/2022,8452092,22750,48.12162591,0.269164131
Netherlands,10/6/2022,8452092,22750,48.12162591,0.269164131
Netherlands,10/7/2022,8463695,22779,48.1876871,0.26913777
Netherlands,10/8/2022,8463695,22779,48.1876871,0.26913777
Netherlands,10/9/2022,8463695,22779,48.1876871,0.26913777
Netherlands,10/10/2022,8463695,22779,48.1876871,0.26913777
Netherlands,10/11/2022,8475771,22789,48.25644129,0.268872295
Netherlands,10/12/2022,8475771,22789,48.25644129,0.268872295
Netherlands,10/13/2022,8475771,22789,48.25644129,0.268872295
Netherlands,10/14/2022,8486811,22808,48.31929706,0.268746411
Netherlands,10/15/2022,8486811,22808,48.31929706,0.268746411
Netherlands,10/16/2022,8486811,22808,48.31929706,0.268746411
Netherlands,10/17/2022,8486843,22808,48.31947925,0.268745398
Netherlands,10/18/2022,8498484,22835,48.38575679,0.268694981
Netherlands,10/19/2022,8498484,22835,48.38575679,0.268694981
Netherlands,10/20/2022,8498484,22835,48.38575679,0.268694981
Netherlands,10/21/2022,8505486,22858,48.42562238,0.268744196
Netherlands,10/22/2022,8505486,22858,48.42562238,0.268744196
Netherlands,10/23/2022,8505486,22858,48.42562238,0.268744196
Netherlands,10/24/2022,8505500,22859,48.42570209,0.268755511
Netherlands,10/25/2022,8516114,22873,48.48613245,0.268584944
Netherlands,10/26/2022,8516114,22873,48.48613245,0.268584944
Netherlands,10/27/2022,8516114,22873,48.48613245,0.268584944
Netherlands,10/28/2022,8522623,22899,48.52319116,0.268684887
Netherlands,10/29/2022,8522623,22899,48.52319116,0.268684887
Netherlands,10/30/2022,8522623,22899,48.52319116,0.268684887
Netherlands,10/31/2022,8522623,22899,48.52319116,0.268684887
Netherlands,11/1/2022,8528467,22914,48.55646373,0.268676657
Netherlands,11/2/2022,8528467,22914,48.55646373,0.268676657
Netherlands,11/3/2022,8528467,22914,48.55646373,0.268676657
Netherlands,11/4/2022,8532530,22935,48.57959624,0.268794836
Netherlands,11/5/2022,8532530,22935,48.57959624,0.268794836
Netherlands,11/6/2022,8532530,22935,48.57959624,0.268794836
Netherlands,11/7/2022,8532530,22935,48.57959624,0.268794836
Netherlands,11/8/2022,8536178,22946,48.60036598,0.268808828
Netherlands,11/9/2022,8536178,22946,48.60036598,0.268808828
Netherlands,11/10/2022,8536178,22946,48.60036598,0.268808828
Netherlands,11/11/2022,8539315,22960,48.61822635,0.268874026
Netherlands,11/12/2022,8539315,22960,48.61822635,0.268874026
Netherlands,11/13/2022,8539315,22960,48.61822635,0.268874026
Netherlands,11/14/2022,8539315,22960,48.61822635,0.268874026
Netherlands,11/15/2022,8542247,22975,48.63491957,0.268957336
Netherlands,11/16/2022,8542259,22975,48.63498789,0.268956959
Netherlands,11/17/2022,8542259,22975,48.63498789,0.268956959
Netherlands,11/18/2022,8544956,22982,48.65034314,0.268953989
Netherlands,11/19/2022,8544956,22982,48.65034314,0.268953989
Netherlands,11/20/2022,8544956,22982,48.65034314,0.268953989
Netherlands,11/21/2022,8544956,22982,48.65034314,0.268953989
Netherlands,11/22/2022,8547661,22990,48.66574395,0.268962468
Netherlands,11/23/2022,8547667,22990,48.66577811,0.268962279
Netherlands,11/24/2022,8547667,22990,48.66577811,0.268962279
Netherlands,11/25/2022,8550114,22997,48.67971,0.268967174
Netherlands,11/26/2022,8550114,22997,48.67971,0.268967174
Netherlands,11/27/2022,8550114,22997,48.67971,0.268967174
Netherlands,11/28/2022,8550114,22997,48.67971,0.268967174
Sweden,2/1/2020,1,NULL,9.48E-06,NULL
Sweden,2/2/2020,1,NULL,9.48E-06,NULL
Sweden,2/3/2020,1,NULL,9.48E-06,NULL
Sweden,2/4/2020,1,NULL,9.48E-06,NULL
Sweden,2/5/2020,1,NULL,9.48E-06,NULL
Sweden,2/6/2020,1,NULL,9.48E-06,NULL
Sweden,2/7/2020,1,NULL,9.48E-06,NULL
Sweden,2/8/2020,1,NULL,9.48E-06,NULL
Sweden,2/9/2020,1,NULL,9.48E-06,NULL
Sweden,2/10/2020,1,NULL,9.48E-06,NULL
Sweden,2/11/2020,1,NULL,9.48E-06,NULL
Sweden,2/12/2020,1,NULL,9.48E-06,NULL
Sweden,2/13/2020,1,NULL,9.48E-06,NULL
Sweden,2/14/2020,1,NULL,9.48E-06,NULL
Sweden,2/15/2020,1,NULL,9.48E-06,NULL
Sweden,2/16/2020,1,NULL,9.48E-06,NULL
Sweden,2/17/2020,1,NULL,9.48E-06,NULL
Sweden,2/18/2020,1,NULL,9.48E-06,NULL
Sweden,2/19/2020,1,NULL,9.48E-06,NULL
Sweden,2/20/2020,1,NULL,9.48E-06,NULL
Sweden,2/21/2020,1,NULL,9.48E-06,NULL
Sweden,2/22/2020,1,NULL,9.48E-06,NULL
Sweden,2/23/2020,1,NULL,9.48E-06,NULL
Sweden,2/24/2020,1,NULL,9.48E-06,NULL
Sweden,2/25/2020,1,NULL,9.48E-06,NULL
Sweden,2/26/2020,2,NULL,1.90E-05,NULL
Sweden,2/27/2020,3,NULL,2.84E-05,NULL
Sweden,2/28/2020,11,NULL,0.000104272,NULL
Sweden,2/29/2020,14,NULL,0.00013271,NULL
Sweden,3/1/2020,14,NULL,0.00013271,NULL
Sweden,3/2/2020,19,NULL,0.000180106,NULL
Sweden,3/3/2020,32,NULL,0.000303336,NULL
Sweden,3/4/2020,62,NULL,0.000587714,NULL
Sweden,3/5/2020,87,NULL,0.000824695,NULL
Sweden,3/6/2020,146,NULL,0.001383972,NULL
Sweden,3/7/2020,179,NULL,0.001696787,NULL
Sweden,3/8/2020,225,NULL,0.002132833,NULL
Sweden,3/9/2020,326,NULL,0.003090238,NULL
Sweden,3/10/2020,424,1,0.004019205,0.235849057
Sweden,3/11/2020,620,1,0.00587714,0.161290323
Sweden,3/12/2020,771,2,0.007308508,0.259403372
Sweden,3/13/2020,923,3,0.008749355,0.325027086
Sweden,3/14/2020,994,5,0.009422382,0.503018109
Sweden,3/15/2020,1063,7,0.010076451,0.658513641
Sweden,3/16/2020,1146,8,0.01086323,0.698080279
Sweden,3/17/2020,1265,14,0.011991261,1.106719368
Sweden,3/18/2020,1410,21,0.013365754,1.489361702
Sweden,3/19/2020,1553,30,0.014721288,1.93174501
Sweden,3/20/2020,1733,38,0.016427554,2.192729371
Sweden,3/21/2020,1868,49,0.017707254,2.623126338
Sweden,3/22/2020,1986,60,0.018825806,3.021148036
Sweden,3/23/2020,2168,81,0.020551031,3.736162362
Sweden,3/24/2020,2398,103,0.02273126,4.295246038
Sweden,3/25/2020,2712,134,0.025707747,4.94100295
Sweden,3/26/2020,2998,166,0.028418815,5.537024683
Sweden,3/27/2020,3363,201,0.031878744,5.976806423
Sweden,3/28/2020,3663,239,0.034722522,6.524706525
Sweden,3/29/2020,3943,284,0.037376714,7.202637586
Sweden,3/30/2020,4359,332,0.041320085,7.616425786
Sweden,3/31/2020,4834,385,0.045822733,7.964418701
Sweden,4/1/2020,5320,455,0.050429652,8.552631579
Sweden,4/2/2020,5874,535,0.055681161,9.107933265
Sweden,4/3/2020,6475,605,0.061378195,9.343629344
Sweden,4/4/2020,6832,373,0.06476229,5.459601874
Sweden,4/5/2020,7172,401,0.067985238,5.591187953
Sweden,4/6/2020,7561,477,0.071672669,6.308689327
Sweden,4/7/2020,8299,591,0.078668361,7.12133992
Sweden,4/8/2020,8954,687,0.084877275,7.672548582
Sweden,4/9/2020,9599,793,0.090991397,8.261277216
Sweden,4/10/2020,10053,870,0.09529498,8.654133095
Sweden,4/11/2020,10448,887,0.099039287,8.489663093
Sweden,4/12/2020,10912,899,0.103437662,8.238636364
Sweden,4/13/2020,11349,919,0.107580098,8.097629747
Sweden,4/14/2020,11828,1033,0.112120663,8.733513696
Sweden,4/15/2020,12432,1203,0.117846134,9.676640927
Sweden,4/16/2020,13055,1333,0.123751712,10.21064726
Sweden,4/17/2020,13743,1400,0.130273442,10.18700429
Sweden,4/18/2020,14275,1511,0.135316407,10.5849387
Sweden,4/19/2020,14663,1540,0.138994359,10.50262566
Sweden,4/20/2020,15124,1580,0.143364297,10.4469717
Sweden,4/21/2020,15831,1765,0.150066132,11.14901143
Sweden,4/22/2020,16553,1937,0.156910156,11.70180632
Sweden,4/23/2020,17311,2021,0.164095434,11.67465773
Sweden,4/24/2020,18090,2152,0.171479776,11.89607518
Sweden,4/25/2020,18563,2192,0.175963465,11.80843614
Sweden,4/26/2020,18863,2194,0.178807242,11.63123575
Sweden,4/27/2020,19426,2274,0.184144064,11.70596108
Sweden,4/28/2020,20168,2355,0.191177674,11.67691392
Sweden,4/29/2020,20966,2462,0.198742121,11.74282171
Sweden,4/30/2020,21601,2586,0.20476145,11.97166798
Sweden,5/1/2020,22133,2653,0.209804415,11.9866263
Sweden,5/2/2020,22432,2669,0.212638714,11.89818117
Sweden,5/3/2020,22693,2679,0.2151128,11.80540255
Sweden,5/4/2020,23169,2769,0.219624927,11.95131426
Sweden,5/5/2020,23826,2854,0.225852799,11.97851087
Sweden,5/6/2020,24572,2941,0.232924325,11.9689077
Sweden,5/7/2020,25359,3040,0.240384501,11.98785441
Sweden,5/8/2020,26059,3175,0.247019982,12.1838904
Sweden,5/9/2020,26568,3220,0.251844924,12.11984342
Sweden,5/10/2020,26846,3225,0.254480158,12.01296283
Sweden,5/11/2020,27301,3256,0.25879322,11.92630307
Sweden,5/12/2020,28055,3313,0.265940581,11.80894671
Sweden,5/13/2020,28755,3460,0.272576061,12.03268997
Sweden,5/14/2020,29415,3529,0.278832372,11.9972803
Sweden,5/15/2020,30103,3646,0.285354101,12.11174966
Sweden,5/16/2020,30461,3674,0.288747675,12.06132432
Sweden,5/17/2020,30720,3679,0.291202803,11.97591146
Sweden,5/18/2020,31151,3698,0.295288363,11.87120799
Sweden,5/19/2020,31818,3743,0.301611028,11.76378151
Sweden,5/20/2020,32626,3831,0.309270269,11.74216882
Sweden,5/21/2020,33236,3871,0.315052616,11.64700927
Sweden,5/22/2020,33768,3925,0.320095581,11.62343047
Sweden,5/23/2020,34171,3992,0.323915722,11.68242077
Sweden,5/24/2020,34381,3998,0.325906366,11.62851575
Sweden,5/25/2020,34871,4029,0.330551203,11.55401336
Sweden,5/26/2020,35617,4125,0.337622729,11.58154814
Sweden,5/27/2020,36417,4220,0.345206135,11.58799462
Sweden,5/28/2020,37191,4266,0.352543081,11.47051706
Sweden,5/29/2020,37964,4350,0.359870547,11.45822358
Sweden,5/30/2020,38396,4395,0.363965587,11.44650484
Sweden,5/31/2020,38661,4395,0.36647759,11.36804532
Sweden,6/1/2020,39309,4403,0.372620149,11.20099723
Sweden,6/2/2020,40210,4468,0.381160961,11.11166377
Sweden,6/3/2020,41256,4542,0.391076265,11.00930774
Sweden,6/4/2020,42295,4562,0.400925213,10.78614493
Sweden,6/5/2020,43441,4639,0.411788443,10.67885178
Sweden,6/6/2020,44224,4656,0.419210702,10.52821997
Sweden,6/7/2020,44686,4659,0.423590119,10.42608423
Sweden,6/8/2020,45363,4694,0.430007577,10.34764015
Sweden,6/9/2020,46299,4717,0.438880162,10.18812501
Sweden,6/10/2020,47736,4795,0.452501856,10.0448299
Sweden,6/11/2020,49030,4814,0.464768016,9.818478483
Sweden,6/12/2020,50367,4854,0.477441783,9.637262493
Sweden,6/13/2020,51409,4874,0.48731917,9.480830205
Sweden,6/14/2020,51827,4874,0.4912815,9.40436452
Sweden,6/15/2020,52511,4891,0.497765312,9.314238921
Sweden,6/16/2020,53729,4939,0.509311048,9.19242867
Sweden,6/17/2020,55186,5041,0.523122327,9.134563114
Sweden,6/18/2020,56682,5053,0.537303297,8.914646625
Sweden,6/19/2020,57895,5053,0.548801637,8.727869419
Sweden,6/20/2020,58597,5053,0.555456076,8.62330836
Sweden,6/21/2020,58918,5053,0.558498918,8.57632642
Sweden,6/22/2020,59718,5053,0.566082324,8.461435413
Sweden,6/23/2020,61030,5161,0.578519111,8.456496805
Sweden,6/24/2020,62728,5209,0.59461489,8.304106619
Sweden,6/25/2020,64009,5230,0.60675782,8.170725992
Sweden,6/26/2020,65212,5280,0.618161367,8.096669325
Sweden,6/27/2020,65972,5280,0.625365603,8.00339538
Sweden,6/28/2020,66392,5280,0.629346891,7.952765393
Sweden,6/29/2020,67119,5280,0.636238312,7.86662495
Sweden,6/30/2020,67924,5333,0.643869115,7.851422178
Sweden,7/1/2020,68608,5370,0.650352927,7.82707556
Sweden,7/2/2020,69297,5411,0.656884136,7.808418835
Sweden,7/3/2020,69996,5420,0.663510137,7.743299617
Sweden,7/4/2020,70366,5420,0.667017462,7.702583634
Sweden,7/5/2020,70681,5420,0.670003429,7.668255967
Sweden,7/6/2020,70932,5420,0.672382722,7.641121074
Sweden,7/7/2020,71210,5447,0.675017956,7.649206572
Sweden,7/8/2020,71747,5482,0.680108318,7.640737592
Sweden,7/9/2020,72082,5500,0.683283869,7.63019894
Sweden,7/10/2020,72459,5526,0.686857549,7.626381816
Sweden,7/11/2020,72773,5526,0.689834036,7.593475602
Sweden,7/12/2020,72879,5526,0.690838838,7.582431153
Sweden,7/13/2020,73049,5526,0.692450311,7.564785281
Sweden,7/14/2020,73364,5545,0.695436278,7.558202933
Sweden,7/15/2020,73663,5572,0.698270576,7.564177402
Sweden,7/16/2020,73936,5593,0.700858413,7.564650509
Sweden,7/17/2020,74235,5619,0.703692711,7.5692059
Sweden,7/18/2020,74435,5619,0.705588563,7.54886814
Sweden,7/19/2020,74545,5619,0.706631281,7.537728889
Sweden,7/20/2020,74676,5619,0.707873064,7.524505865
Sweden,7/21/2020,74902,5646,0.710015376,7.537849457
Sweden,7/22/2020,75199,5667,0.712830716,7.536004468
Sweden,7/23/2020,75419,5676,0.714916153,7.525954998
Sweden,7/24/2020,75681,5697,0.717399718,7.527648948
Sweden,7/25/2020,75819,5697,0.718707856,7.513947691
Sweden,7/26/2020,75861,5697,0.719105985,7.509787638
Sweden,7/27/2020,75932,5697,0.719779012,7.502765632
Sweden,7/28/2020,76215,5702,0.722461642,7.481466903
Sweden,7/29/2020,76516,5730,0.725314899,7.488629829
Sweden,7/30/2020,76818,5739,0.728177634,7.470905257
Sweden,7/31/2020,77076,5743,0.730623283,7.451087239
Sweden,8/1/2020,77379,5743,0.733495498,7.421910337
Sweden,8/2/2020,77417,5743,0.73385571,7.418267306
Sweden,8/3/2020,77582,5743,0.735419788,7.402490268
Sweden,8/4/2020,77916,5747,0.73858586,7.375891986
Sweden,8/5/2020,78341,5760,0.742614544,7.352471886
Sweden,8/6/2020,78719,5766,0.746197704,7.324788171
Sweden,8/7/2020,79099,5763,0.749799822,7.285806395
Sweden,8/8/2020,79359,5763,0.752264429,7.261936264
Sweden,8/9/2020,79432,5763,0.752956415,7.255262363
Sweden,8/10/2020,79628,5763,0.754814349,7.237403928
Sweden,8/11/2020,80045,5770,0.7587672,7.20844525
Sweden,8/12/2020,80489,5774,0.76297599,7.173651058
Sweden,8/13/2020,80851,5776,0.766407482,7.14400564
Sweden,8/14/2020,81195,5783,0.769668346,7.122359751
Sweden,8/15/2020,81421,5783,0.771810659,7.102590241
Sweden,8/16/2020,81484,5783,0.772407852,7.097098817
Sweden,8/17/2020,81658,5783,0.774057243,7.081976046
Sweden,8/18/2020,81972,5790,0.77703373,7.063387498
Sweden,8/19/2020,82323,5802,0.780360949,7.04784811
Sweden,8/20/2020,82656,5805,0.783517542,7.023083624
Sweden,8/21/2020,82954,5810,0.786342361,7.003881669
Sweden,8/22/2020,83114,5810,0.787859042,6.990398729
Sweden,8/23/2020,83171,5810,0.78839936,6.985607964
Sweden,8/24/2020,83353,5810,0.790124585,6.970354996
Sweden,8/25/2020,83578,5814,0.792257418,6.95637608
Sweden,8/26/2020,83824,5817,0.794589315,6.939539989
Sweden,8/27/2020,83958,5820,0.795859536,6.932037447
Sweden,8/28/2020,83958,5821,0.795859536,6.933228519
Sweden,8/29/2020,83958,5821,0.795859536,6.933228519
Sweden,8/30/2020,83958,5821,0.795859536,6.933228519
Sweden,8/31/2020,84379,5821,0.799850304,6.898635917
Sweden,9/1/2020,84521,5813,0.801196358,6.87758072
Sweden,9/2/2020,84532,5820,0.80130063,6.88496664
Sweden,9/3/2020,84729,5832,0.803168044,6.883121481
Sweden,9/4/2020,84985,5835,0.805594734,6.865917515
Sweden,9/5/2020,84985,5835,0.805594734,6.865917515
Sweden,9/6/2020,84985,5835,0.805594734,6.865917515
Sweden,9/7/2020,85558,5835,0.811026349,6.819935015
Sweden,9/8/2020,85707,5838,0.812438758,6.811578984
Sweden,9/9/2020,85880,5842,0.81407867,6.802515137
Sweden,9/10/2020,86194,5843,0.817055157,6.778894123
Sweden,9/11/2020,86505,5846,0.820003206,6.757990868
Sweden,9/12/2020,86505,5846,0.820003206,6.757990868
Sweden,9/13/2020,86505,5846,0.820003206,6.757990868
Sweden,9/14/2020,86505,5846,0.820003206,6.757990868
Sweden,9/15/2020,87345,5846,0.827965783,6.692999027
Sweden,9/16/2020,87575,5860,0.830146012,6.691407365
Sweden,9/17/2020,87885,5864,0.833084582,6.67235592
Sweden,9/18/2020,88237,5865,0.836421281,6.646871494
Sweden,9/19/2020,88237,5865,0.836421281,6.646871494
Sweden,9/20/2020,88237,5865,0.836421281,6.646871494
Sweden,9/21/2020,88237,5865,0.836421281,6.646871494
Sweden,9/22/2020,89436,5865,0.847786911,6.557761975
Sweden,9/23/2020,89756,5876,0.850820273,6.546637551
Sweden,9/24/2020,90289,5878,0.855872718,6.510206116
Sweden,9/25/2020,90923,5880,0.861882567,6.467010547
Sweden,9/26/2020,90923,5880,0.861882567,6.467010547
Sweden,9/27/2020,90923,5880,0.861882567,6.467010547
Sweden,9/28/2020,90923,5880,0.861882567,6.467010547
Sweden,9/29/2020,92466,5880,0.876509062,6.359094154
Sweden,9/30/2020,92863,5893,0.880272328,6.345907412
Sweden,10/1/2020,93615,5893,0.88740073,6.294931368
Sweden,10/2/2020,94283,5895,0.893732874,6.252452722
Sweden,10/3/2020,94283,5895,0.893732874,6.252452722
Sweden,10/4/2020,94283,5895,0.893732874,6.252452722
Sweden,10/5/2020,94283,5895,0.893732874,6.252452722
Sweden,10/6/2020,96145,5895,0.911383252,6.131364085
Sweden,10/7/2020,96677,5892,0.916426217,6.094520931
Sweden,10/8/2020,97532,5892,0.924530983,6.041094205
Sweden,10/9/2020,98451,5894,0.933242421,5.986734518
Sweden,10/10/2020,98451,5894,0.933242421,5.986734518
Sweden,10/11/2020,98451,5894,0.933242421,5.986734518
Sweden,10/12/2020,98451,5894,0.933242421,5.986734518
Sweden,10/13/2020,100654,5894,0.954125226,5.855703698
Sweden,10/14/2020,101332,5907,0.960552163,5.829353018
Sweden,10/15/2020,102407,5910,0.970742365,5.771089867
Sweden,10/16/2020,103200,5918,0.978259417,5.734496124
Sweden,10/17/2020,103200,5918,0.978259417,5.734496124
Sweden,10/18/2020,103200,5918,0.978259417,5.734496124
Sweden,10/19/2020,103200,5918,0.978259417,5.734496124
Sweden,10/20/2020,106380,5918,1.008403457,5.563075766
Sweden,10/21/2020,107355,5929,1.017645733,5.522798193
Sweden,10/22/2020,108969,5930,1.032945256,5.441914673
Sweden,10/23/2020,110594,5933,1.04834905,5.364667161
Sweden,10/24/2020,110594,5933,1.04834905,5.364667161
Sweden,10/25/2020,110594,5933,1.04834905,5.364667161
Sweden,10/26/2020,110594,5933,1.04834905,5.364667161
Sweden,10/27/2020,115785,5933,1.097555878,5.124152524
Sweden,10/28/2020,117913,5927,1.117727738,5.026587399
Sweden,10/29/2020,121167,5934,1.148573244,4.897373047
Sweden,10/30/2020,124355,5938,1.178793118,4.775039202
Sweden,10/31/2020,124355,5938,1.178793118,4.775039202
Sweden,11/1/2020,124355,5938,1.178793118,4.775039202
Sweden,11/2/2020,124355,5938,1.178793118,4.775039202
Sweden,11/3/2020,134532,5938,1.275263526,4.41381976
Sweden,11/4/2020,137730,5997,1.305578193,4.354171205
Sweden,11/5/2020,141764,6002,1.343817519,4.233797015
Sweden,11/6/2020,146461,6022,1.388341593,4.11167478
Sweden,11/7/2020,146461,6022,1.388341593,4.11167478
Sweden,11/8/2020,146461,6022,1.388341593,4.11167478
Sweden,11/9/2020,146461,6022,1.388341593,4.11167478
Sweden,11/10/2020,162240,6022,1.537914804,3.71178501
Sweden,11/11/2020,166707,6082,1.580258649,3.648317107
Sweden,11/12/2020,171365,6122,1.624413033,3.572491466
Sweden,11/13/2020,177355,6164,1.681193787,3.47551521
Sweden,11/14/2020,177355,6164,1.681193787,3.47551521
Sweden,11/15/2020,177355,6164,1.681193787,3.47551521
Sweden,11/16/2020,177355,6164,1.681193787,3.47551521
Sweden,11/17/2020,192439,6164,1.824178914,3.203092928
Sweden,11/18/2020,196446,6321,1.8621623,3.217678141
Sweden,11/19/2020,201055,6340,1.9058522,3.153365994
Sweden,11/20/2020,208295,6406,1.974482027,3.075445882
Sweden,11/21/2020,208295,6406,1.974482027,3.075445882
Sweden,11/22/2020,208295,6406,1.974482027,3.075445882
Sweden,11/23/2020,208295,6406,1.974482027,3.075445882
Sweden,11/24/2020,225560,6406,2.138141415,2.840042561
Sweden,11/25/2020,230514,6555,2.185101659,2.843645071
Sweden,11/26/2020,236355,6622,2.240470004,2.801717755
Sweden,11/27/2020,243129,6681,2.304682497,2.747923942
Sweden,11/28/2020,243129,6681,2.304682497,2.747923942
Sweden,11/29/2020,243129,6681,2.304682497,2.747923942
Sweden,11/30/2020,243129,6681,2.304682497,2.747923942
Sweden,12/1/2020,260758,6681,2.471792335,2.562145744
Sweden,12/2/2020,266158,6972,2.522980328,2.61949669
Sweden,12/3/2020,272643,7007,2.584453316,2.570027472
Sweden,12/4/2020,278912,7067,2.643878783,2.533774094
Sweden,12/5/2020,278912,7067,2.643878783,2.533774094
Sweden,12/6/2020,278912,7067,2.643878783,2.533774094
Sweden,12/7/2020,278912,7067,2.643878783,2.533774094
Sweden,12/8/2020,297732,7067,2.822278417,2.373611167
Sweden,12/9/2020,304793,7296,2.889211458,2.393755762
Sweden,12/10/2020,312728,7354,2.964429369,2.351564299
Sweden,12/11/2020,320098,7514,3.0342915,2.347406107
Sweden,12/12/2020,320098,7514,3.0342915,2.347406107
Sweden,12/13/2020,320098,7514,3.0342915,2.347406107
Sweden,12/14/2020,320098,7514,3.0342915,2.347406107
Sweden,12/15/2020,341029,7514,3.232701847,2.203331681
Sweden,12/16/2020,348585,7802,3.30432712,2.238191546
Sweden,12/17/2020,357466,7893,3.38851241,2.208042163
Sweden,12/18/2020,367120,7993,3.480025166,2.177217259
Sweden,12/19/2020,367120,7993,3.480025166,2.177217259
Sweden,12/20/2020,367120,7993,3.480025166,2.177217259
Sweden,12/21/2020,367120,7993,3.480025166,2.177217259
Sweden,12/22/2020,389439,7993,3.691592723,2.052439535
Sweden,12/23/2020,396048,8279,3.754241138,2.090403183
Sweden,12/24/2020,396048,8279,3.754241138,2.090403183
Sweden,12/25/2020,396048,8279,3.754241138,2.090403183
Sweden,12/26/2020,396048,8279,3.754241138,2.090403183
Sweden,12/27/2020,396048,8279,3.754241138,2.090403183
Sweden,12/28/2020,396048,8279,3.754241138,2.090403183
Sweden,12/29/2020,428533,8279,4.062174832,1.931939897
Sweden,12/30/2020,437379,8727,4.146028347,1.995294699
Sweden,12/31/2020,437379,8727,4.146028347,1.995294699
Sweden,1/1/2021,437379,8727,4.146028347,1.995294699
Sweden,1/2/2021,437379,8727,4.146028347,1.995294699
Sweden,1/3/2021,437379,8727,4.146028347,1.995294699
